시도,시군구,가해자차량용도대분류,가해자차량용도중분류,가해자차량용도,사고건수,사망자수,중상자수,경상자수,부상신고자수
인천,중구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),1,0,0,1,0
인천,중구,불명,불명,불명,11,0,4,4,9
인천,동구,사업용,노선버스,마을버스,1,0,0,0,1
인천,동구,사업용,노선버스,시내버스,15,1,7,11,0
인천,동구,사업용,택시,법인택시,9,0,5,6,0
인천,동구,사업용,택시,개인택시,10,0,1,17,0
인천,동구,사업용,화물차,화물차,11,0,3,9,0
인천,동구,사업용,렌터카,렌터카,4,0,3,6,0
인천,동구,사업용,기타/건설기계,기타/건설기계,5,0,2,6,0
인천,동구,비사업용,승용차,승용차,72,0,19,86,2
인천,동구,비사업용,화물차,화물차,18,1,2,17,2
인천,동구,이륜차,이륜차,이륜차,3,0,0,3,1
인천,동구,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),1,0,1,0,0
인천,동구,원동기장치자전거,원동기장치자전거,원동기장치자전거,3,1,0,3,0
인천,동구,자전거,자전거,자전거,1,0,0,1,0
인천,동구,불명,불명,불명,1,0,1,0,0
인천,미추홀구,사업용,노선버스,마을버스,4,0,0,2,2
인천,미추홀구,사업용,노선버스,시내버스,47,1,18,36,3
인천,미추홀구,사업용,노선버스,시외버스,3,0,0,3,0
인천,미추홀구,사업용,노선버스,고속버스,1,0,0,1,0
인천,미추홀구,사업용,전세버스,전세버스,4,0,1,3,0
인천,미추홀구,사업용,택시,법인택시,94,1,24,89,8
인천,미추홀구,사업용,택시,개인택시,44,1,16,36,5
인천,미추홀구,사업용,화물차,화물차,36,1,14,35,2
인천,미추홀구,사업용,렌터카,렌터카,60,1,17,66,4
인천,미추홀구,사업용,기타/건설기계,기타/건설기계,10,0,2,9,0
인천,미추홀구,비사업용,승용차,승용차,641,7,153,668,60
인천,미추홀구,비사업용,버스,버스,3,0,1,0,2
인천,미추홀구,비사업용,어린이통학버스,어린이통학버스,2,0,0,2,0
인천,미추홀구,비사업용,화물차,화물차,95,3,29,92,9
인천,미추홀구,비사업용,기타/건설기계,기타/건설기계,23,1,3,24,2
인천,미추홀구,이륜차,이륜차,이륜차,81,1,29,71,15
인천,미추홀구,원동기장치자전거,원동기장치자전거,원동기장치자전거,1,0,0,1,0
인천,미추홀구,자전거,자전거,자전거,16,0,2,10,5
인천,미추홀구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),3,0,1,1,1
인천,미추홀구,불명,불명,불명,61,0,3,18,43
인천,부평구,사업용,노선버스,마을버스,4,0,1,5,0
인천,부평구,사업용,노선버스,시내버스,65,1,23,53,2
인천,부평구,사업용,노선버스,시외버스,5,0,0,7,0
인천,부평구,사업용,노선버스,고속버스,1,0,0,1,0
인천,부평구,사업용,전세버스,전세버스,5,0,0,5,0
인천,부평구,사업용,택시,법인택시,86,1,19,105,1
인천,부평구,사업용,택시,개인택시,38,0,9,28,6
인천,부평구,사업용,화물차,화물차,44,4,5,45,2
인천,부평구,사업용,렌터카,렌터카,49,0,14,53,1
인천,부평구,사업용,덤프트럭,덤프트럭,1,0,0,1,0
인천,부평구,사업용,기타/건설기계,기타/건설기계,10,2,4,7,0
인천,부평구,비사업용,승용차,승용차,692,4,169,787,17
인천,부평구,비사업용,버스,버스,14,0,3,16,0
인천,부평구,비사업용,어린이통학버스,어린이통학버스,1,0,0,1,0
인천,부평구,비사업용,화물차,화물차,102,1,32,93,5
인천,부평구,비사업용,기타/건설기계,기타/건설기계,18,0,5,16,2
인천,부평구,이륜차,이륜차,이륜차,83,1,33,68,4
인천,부평구,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),2,0,1,1,0
인천,부평구,원동기장치자전거,원동기장치자전거,원동기장치자전거,3,0,0,3,0
인천,부평구,자전거,자전거,자전거,21,2,6,13,1
인천,부평구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),1,0,0,1,0
인천,부평구,기타,기타,기타,2,0,0,2,0
인천,부평구,불명,불명,불명,31,0,2,25,6
인천,남동구,사업용,노선버스,마을버스,7,0,3,3,2
인천,남동구,사업용,노선버스,시내버스,72,1,19,69,3
인천,남동구,사업용,노선버스,시외버스,5,0,2,4,2
인천,남동구,사업용,노선버스,고속버스,1,0,0,1,0
인천,남동구,사업용,전세버스,전세버스,8,0,0,11,0
인천,남동구,사업용,택시,법인택시,139,2,35,165,8
인천,남동구,사업용,택시,개인택시,55,3,14,61,1
인천,남동구,사업용,화물차,화물차,66,1,17,82,7
인천,남동구,사업용,렌터카,렌터카,76,0,17,97,7
인천,남동구,사업용,기타/건설기계,기타/건설기계,10,0,2,9,0
인천,남동구,비사업용,승용차,승용차,1078,5,270,1237,48
인천,남동구,비사업용,버스,버스,22,0,9,30,0
인천,남동구,비사업용,어린이통학버스,어린이통학버스,7,0,2,6,0
인천,남동구,비사업용,화물차,화물차,150,4,50,149,4
인천,남동구,비사업용,기타/건설기계,기타/건설기계,23,2,9,22,3
인천,남동구,이륜차,이륜차,이륜차,114,5,38,105,11
인천,남동구,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),2,0,0,3,0
인천,남동구,원동기장치자전거,원동기장치자전거,원동기장치자전거,5,0,3,3,0
인천,남동구,자전거,자전거,자전거,20,0,4,12,4
인천,남동구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),7,0,8,1,0
인천,남동구,농기계,농기계,농기계,1,0,0,1,0
인천,남동구,기타,기타,기타,2,0,1,1,0
인천,남동구,불명,불명,불명,67,0,7,46,19
인천,서구,사업용,노선버스,마을버스,2,0,1,6,0
인천,서구,사업용,노선버스,시내버스,71,0,26,68,0
인천,서구,사업용,노선버스,시외버스,3,0,0,4,0
인천,서구,사업용,전세버스,전세버스,9,0,4,5,0
인천,서구,사업용,택시,법인택시,85,1,14,107,3
인천,서구,사업용,택시,개인택시,45,0,14,43,4
인천,서구,사업용,화물차,화물차,66,4,24,76,1
인천,서구,사업용,렌터카,렌터카,69,1,22,75,2
인천,서구,사업용,덤프트럭,덤프트럭,2,0,1,1,0
인천,서구,사업용,기타/건설기계,기타/건설기계,37,0,8,44,1
인천,서구,비사업용,승용차,승용차,918,5,250,1068,25
인천,서구,비사업용,버스,버스,15,1,6,8,0
인천,서구,비사업용,어린이통학버스,어린이통학버스,7,0,2,5,0
인천,서구,비사업용,화물차,화물차,164,5,51,178,7
인천,서구,비사업용,기타/건설기계,기타/건설기계,20,1,5,27,0
인천,서구,이륜차,이륜차,이륜차,107,2,45,94,7
인천,서구,원동기장치자전거,원동기장치자전거,원동기장치자전거,5,0,1,5,0
인천,서구,자전거,자전거,자전거,30,0,11,17,4
인천,서구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),5,0,4,1,0
인천,서구,기타,기타,기타,3,0,0,3,0
인천,서구,불명,불명,불명,25,0,4,19,5
인천,연수구,사업용,노선버스,마을버스,1,0,0,1,0
인천,연수구,사업용,노선버스,시내버스,28,1,12,21,0
인천,연수구,사업용,노선버스,시외버스,2,0,0,5,1
인천,연수구,사업용,전세버스,전세버스,4,0,0,11,0
인천,연수구,사업용,택시,법인택시,30,0,5,37,0
인천,연수구,사업용,택시,개인택시,25,0,11,28,1
인천,연수구,사업용,화물차,화물차,17,0,7,18,1
인천,연수구,사업용,렌터카,렌터카,29,0,3,28,1
인천,연수구,사업용,기타/건설기계,기타/건설기계,9,0,3,12,0
인천,연수구,비사업용,승용차,승용차,430,5,118,490,13
인천,연수구,비사업용,버스,버스,3,0,0,5,0
인천,연수구,비사업용,어린이통학버스,어린이통학버스,1,0,0,1,0
인천,연수구,비사업용,화물차,화물차,32,0,6,34,1
인천,연수구,비사업용,기타/건설기계,기타/건설기계,6,2,5,7,2
인천,연수구,이륜차,이륜차,이륜차,35,2,11,33,4
인천,연수구,원동기장치자전거,원동기장치자전거,원동기장치자전거,4,0,2,2,0
인천,연수구,자전거,자전거,자전거,5,0,2,2,1
인천,연수구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),1,0,1,1,0
인천,연수구,불명,불명,불명,8,0,1,2,5
인천,계양구,사업용,노선버스,마을버스,3,0,1,2,0
인천,계양구,사업용,노선버스,시내버스,52,0,9,69,3
인천,계양구,사업용,노선버스,시외버스,4,0,2,4,0
인천,계양구,사업용,전세버스,전세버스,4,0,0,4,0
인천,계양구,사업용,택시,법인택시,56,2,15,61,0
인천,계양구,사업용,택시,개인택시,28,0,11,24,3
인천,계양구,사업용,화물차,화물차,23,2,8,21,0
인천,계양구,사업용,렌터카,렌터카,44,0,13,49,1
인천,계양구,사업용,위험물운송,위험물운송,1,0,0,1,0
인천,계양구,사업용,덤프트럭,덤프트럭,1,0,0,2,0
인천,계양구,사업용,기타/건설기계,기타/건설기계,12,0,4,10,0
인천,계양구,비사업용,승용차,승용차,437,4,105,492,19
인천,계양구,비사업용,버스,버스,7,0,1,8,0
인천,계양구,비사업용,어린이통학버스,어린이통학버스,1,0,1,0,0
인천,계양구,비사업용,화물차,화물차,87,0,29,79,5
인천,계양구,비사업용,기타/건설기계,기타/건설기계,11,0,7,7,0
인천,계양구,이륜차,이륜차,이륜차,62,2,21,45,2
인천,계양구,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),1,0,0,0,1
인천,계양구,원동기장치자전거,원동기장치자전거,원동기장치자전거,2,0,0,2,0
인천,계양구,자전거,자전거,자전거,29,0,13,15,6
인천,계양구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),1,0,0,1,0
인천,계양구,불명,불명,불명,13,0,0,9,5
인천,강화군,사업용,노선버스,마을버스,2,0,0,2,0
인천,강화군,사업용,노선버스,시내버스,5,0,1,6,0
인천,강화군,사업용,노선버스,시외버스,1,0,1,0,0
인천,강화군,사업용,전세버스,전세버스,1,0,0,1,0
인천,강화군,사업용,택시,법인택시,4,0,0,5,0
인천,강화군,사업용,택시,개인택시,1,0,1,0,0
인천,강화군,사업용,화물차,화물차,6,1,7,4,0
인천,강화군,사업용,렌터카,렌터카,9,0,4,10,0
인천,강화군,사업용,기타/건설기계,기타/건설기계,1,0,0,1,0
인천,강화군,비사업용,승용차,승용차,107,3,40,108,1
인천,강화군,비사업용,버스,버스,5,0,4,2,0
인천,강화군,비사업용,화물차,화물차,43,5,15,49,0
인천,강화군,비사업용,기타/건설기계,기타/건설기계,3,0,4,0,0
인천,강화군,이륜차,이륜차,이륜차,6,1,1,4,0
인천,강화군,원동기장치자전거,원동기장치자전거,원동기장치자전거,3,0,1,2,1
인천,강화군,농기계,농기계,농기계,1,0,1,0,0
인천,강화군,불명,불명,불명,2,0,1,1,0
인천,옹진군,사업용,택시,개인택시,2,1,1,0,1
인천,옹진군,사업용,화물차,화물차,2,1,0,1,0
인천,옹진군,사업용,렌터카,렌터카,2,0,0,2,1
인천,옹진군,비사업용,승용차,승용차,10,0,3,21,0
인천,옹진군,비사업용,버스,버스,1,0,1,0,0
인천,옹진군,비사업용,화물차,화물차,8,1,10,4,2
인천,옹진군,이륜차,이륜차,이륜차,3,0,2,0,1
인천,옹진군,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),2,0,1,1,1
인천,옹진군,원동기장치자전거,원동기장치자전거,원동기장치자전거,1,0,1,0,0
인천,옹진군,자전거,자전거,자전거,1,0,1,0,0
광주,동구,사업용,노선버스,마을버스,1,0,0,1,0
광주,동구,사업용,노선버스,시내버스,16,0,8,10,0
광주,동구,사업용,노선버스,시외버스,3,0,2,1,0
광주,동구,사업용,전세버스,전세버스,1,0,0,2,0
광주,동구,사업용,택시,법인택시,69,0,4,106,4
광주,동구,사업용,택시,개인택시,17,0,3,28,0
광주,동구,사업용,화물차,화물차,5,0,0,8,0
광주,동구,사업용,렌터카,렌터카,32,0,10,46,1
광주,동구,사업용,기타/건설기계,기타/건설기계,8,0,1,12,0
광주,동구,비사업용,승용차,승용차,324,3,71,411,12
광주,동구,비사업용,버스,버스,6,0,3,7,0
광주,동구,비사업용,화물차,화물차,41,2,12,61,1
광주,동구,비사업용,기타/건설기계,기타/건설기계,2,0,0,2,0
광주,동구,이륜차,이륜차,이륜차,45,1,13,42,8
광주,동구,원동기장치자전거,원동기장치자전거,원동기장치자전거,5,0,1,8,0
광주,동구,자전거,자전거,자전거,19,0,7,9,4
광주,동구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),1,0,0,1,0
광주,동구,기타,기타,기타,1,0,1,0,0
광주,동구,불명,불명,불명,8,0,1,10,1
광주,서구,사업용,노선버스,마을버스,1,0,0,0,1
광주,서구,사업용,노선버스,시내버스,47,0,9,50,1
광주,서구,사업용,노선버스,시외버스,6,0,0,8,0
광주,서구,사업용,노선버스,고속버스,1,0,0,1,0
광주,서구,사업용,전세버스,전세버스,10,0,1,12,0
광주,서구,사업용,택시,법인택시,243,1,26,332,24
광주,서구,사업용,택시,개인택시,57,0,15,86,4
광주,서구,사업용,화물차,화물차,36,0,3,54,0
광주,서구,사업용,렌터카,렌터카,146,0,24,246,13
광주,서구,사업용,기타/건설기계,기타/건설기계,8,0,0,13,0
광주,서구,비사업용,승용차,승용차,1197,4,152,1829,62
광주,서구,비사업용,버스,버스,12,1,1,15,0
광주,서구,비사업용,어린이통학버스,어린이통학버스,4,0,1,5,0
광주,서구,비사업용,화물차,화물차,143,0,24,169,5
광주,서구,비사업용,기타/건설기계,기타/건설기계,17,0,4,26,1
광주,서구,이륜차,이륜차,이륜차,93,0,31,84,11
광주,서구,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),2,0,0,2,0
광주,서구,원동기장치자전거,원동기장치자전거,원동기장치자전거,16,0,3,15,1
광주,서구,자전거,자전거,자전거,21,1,7,10,4
광주,서구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),7,0,4,4,1
광주,서구,불명,불명,불명,39,0,1,39,7
광주,북구,사업용,노선버스,시내버스,48,0,7,49,8
광주,북구,사업용,노선버스,시외버스,6,0,1,4,1
광주,북구,사업용,노선버스,고속버스,4,0,0,5,0
광주,북구,사업용,전세버스,전세버스,12,1,1,15,0
광주,북구,사업용,택시,법인택시,211,1,21,293,9
광주,북구,사업용,택시,개인택시,64,1,18,80,2
광주,북구,사업용,화물차,화물차,43,1,6,58,1
광주,북구,사업용,렌터카,렌터카,111,0,22,177,1
광주,북구,사업용,기타/건설기계,기타/건설기계,9,0,2,14,1
광주,북구,비사업용,승용차,승용차,1355,6,261,1892,76
광주,북구,비사업용,버스,버스,27,1,7,43,1
광주,북구,비사업용,어린이통학버스,어린이통학버스,2,0,0,4,6
광주,북구,비사업용,화물차,화물차,198,1,39,239,10
광주,북구,비사업용,기타/건설기계,기타/건설기계,17,1,6,17,0
광주,북구,이륜차,이륜차,이륜차,161,1,34,179,11
광주,북구,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),5,0,0,4,2
광주,북구,원동기장치자전거,원동기장치자전거,원동기장치자전거,18,0,5,22,0
광주,북구,자전거,자전거,자전거,45,1,15,26,4
광주,북구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),3,0,0,4,0
광주,북구,불명,불명,불명,91,0,3,65,30
광주,광산구,사업용,노선버스,마을버스,8,1,1,6,0
광주,광산구,사업용,노선버스,시내버스,18,1,5,15,0
광주,광산구,사업용,노선버스,시외버스,5,0,1,9,0
광주,광산구,사업용,전세버스,전세버스,11,0,1,22,1
광주,광산구,사업용,택시,법인택시,168,1,30,211,10
광주,광산구,사업용,택시,개인택시,33,0,7,47,1
광주,광산구,사업용,화물차,화물차,72,0,8,94,5
광주,광산구,사업용,렌터카,렌터카,124,1,24,201,7
광주,광산구,사업용,콘크리트믹서,콘크리트믹서,1,0,0,2,0
광주,광산구,사업용,덤프트럭,덤프트럭,2,0,0,2,0
광주,광산구,사업용,기타/건설기계,기타/건설기계,17,0,3,28,0
광주,광산구,비사업용,승용차,승용차,1189,8,205,1760,89
광주,광산구,비사업용,버스,버스,19,0,3,28,1
광주,광산구,비사업용,어린이통학버스,어린이통학버스,4,0,0,6,0
광주,광산구,비사업용,화물차,화물차,192,1,43,293,13
